order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,shipping_days,gender,name,city,state_code,state,country,continent,birthday,age,country_store,state_store,open_date,product_name,brand,color,subcategorykey,subcategory,categorykey,category,cost_usd,price_usd,date,currency,exchange
407010,2,"2016-02-11 00:00:00","2016-02-14 00:00:00",1380756,0,2083,6,USD,3,MALE,"OWEN MILLER","GRAND RAPIDS",MI,MICHIGAN,"UNITED STATES","NORTH AMERICA","1978-12-09 00:00:00",45,ONLINE,ONLINE,"2010-01-01 00:00:00","CONTOSO MICROWAVE 0.9CUFT E0090 BLACK",CONTOSO,BLACK,803,MICROWAVES,8,"HOME APPLIANCES",50.98,99.99,"2016-02-11 00:00:00",USD,1
407010,3,"2016-02-11 00:00:00","2016-02-14 00:00:00",1380756,0,1693,2,USD,3,MALE,"OWEN MILLER","GRAND RAPIDS",MI,MICHIGAN,"UNITED STATES","NORTH AMERICA","1978-12-09 00:00:00",45,ONLINE,ONLINE,"2010-01-01 00:00:00","SV HAND GAMES MEN M30 BLACK","SOUTHRIDGE VIDEO",BLACK,701,"BOXED GAMES",7,"GAMES AND TOYS",3.16,6.88,"2016-02-11 00:00:00",USD,1
407011,1,"2016-02-11 00:00:00","2016-02-11 00:00:00",1983649,50,596,1,USD,0,FEMALE,"SUSAN KINNEAR",YORK,PA,PENNSYLVANIA,"UNITED STATES","NORTH AMERICA","1943-05-15 00:00:00",81,"UNITED STATES",KANSAS,"2008-03-06 00:00:00","CONTOSO SCREEN 100IN E010 WHITE",CONTOSO,WHITE,305,"PROJECTORS & SCREENS",3,COMPUTERS,62.95,190,"2016-02-11 00:00:00",USD,1
407011,2,"2016-02-11 00:00:00","2016-02-11 00:00:00",1983649,50,446,2,USD,0,FEMALE,"SUSAN KINNEAR",YORK,PA,PENNSYLVANIA,"UNITED STATES","NORTH AMERICA","1943-05-15 00:00:00",81,"UNITED STATES",KANSAS,"2008-03-06 00:00:00","WWI DESKTOP PC1.60 E1600 BLACK","WIDE WORLD IMPORTERS",BLACK,303,DESKTOPS,3,COMPUTERS,112.14,219.95,"2016-02-11 00:00:00",USD,1
407011,3,"2016-02-11 00:00:00","2016-02-11 00:00:00",1983649,50,146,1,USD,0,FEMALE,"SUSAN KINNEAR",YORK,PA,PENNSYLVANIA,"UNITED STATES","NORTH AMERICA","1943-05-15 00:00:00",81,"UNITED STATES",KANSAS,"2008-03-06 00:00:00","ADVENTURE WORKS 52" LCD HDTV X590 BLACK","ADVENTURE WORKS",BLACK,201,TELEVISIONS,2,"TV AND VIDEO",960.82,2899.99,"2016-02-11 00:00:00",USD,1
407011,4,"2016-02-11 00:00:00","2016-02-11 00:00:00",1983649,50,774,2,USD,0,FEMALE,"SUSAN KINNEAR",YORK,PA,PENNSYLVANIA,"UNITED STATES","NORTH AMERICA","1943-05-15 00:00:00",81,"UNITED STATES",KANSAS,"2008-03-06 00:00:00","CONTOSO USB OPTICAL MOUSE E200 BLUE",CONTOSO,BLUE,308,"COMPUTERS ACCESSORIES",3,COMPUTERS,7.9,15.5,"2016-02-11 00:00:00",USD,1
408001,1,"2016-02-12 00:00:00","2016-02-12 00:00:00",322186,9,1252,5,CAD,0,MALE,"JAMES GUTIERREZ",LUTSELK'E,NT,"NORTHWEST TERRITORIES",CANADA,"NORTH AMERICA","1969-04-12 00:00:00",55,CANADA,"NORTHWEST TERRITORIES","2005-03-04 00:00:00","CONTOSO TRAVEL CHARGER FOR S-SERIES BATTERY E302 WHITE",CONTOSO,WHITE,406,"CAMERAS & CAMCORDERS ACCESSORIES",4,"CAMERAS AND CAMCORDERS",30.58,59.99,"2016-02-12 00:00:00",CAD,1.3923
408001,2,"2016-02-12 00:00:00","2016-02-12 00:00:00",322186,9,1703,4,CAD,0,MALE,"JAMES GUTIERREZ",LUTSELK'E,NT,"NORTHWEST TERRITORIES",CANADA,"NORTH AMERICA","1969-04-12 00:00:00",55,CANADA,"NORTHWEST TERRITORIES","2005-03-04 00:00:00","SV HAND GAMES FOR KIDS E30 SILVER","SOUTHRIDGE VIDEO",SILVER,701,"BOXED GAMES",7,"GAMES AND TOYS",2.75,5.39,"2016-02-12 00:00:00",CAD,1.3923
408001,3,"2016-02-12 00:00:00","2016-02-12 00:00:00",322186,9,1093,6,CAD,0,MALE,"JAMES GUTIERREZ",LUTSELK'E,NT,"NORTHWEST TERRITORIES",CANADA,"NORTH AMERICA","1969-04-12 00:00:00",55,CANADA,"NORTHWEST TERRITORIES","2005-03-04 00:00:00","CONTOSO SLR CAMERA 35" X358 GOLD",CONTOSO,GOLD,402,"DIGITAL SLR CAMERAS",4,"CAMERAS AND CAMCORDERS",188.19,568,"2016-02-12 00:00:00",CAD,1.3923
408001,4,"2016-02-12 00:00:00","2016-02-12 00:00:00",322186,9,1655,5,CAD,0,MALE,"JAMES GUTIERREZ",LUTSELK'E,NT,"NORTHWEST TERRITORIES",CANADA,"NORTH AMERICA","1969-04-12 00:00:00",55,CANADA,"NORTHWEST TERRITORIES","2005-03-04 00:00:00","CONTOSO DVD 15-INCH PLAYER PORTABLE L200 SILVER",CONTOSO,SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",96.08,289.99,"2016-02-12 00:00:00",CAD,1.3923
408002,1,"2016-02-12 00:00:00","2016-02-12 00:00:00",1297155,43,1279,3,USD,0,FEMALE,"LINDA SIMON","BALDWIN PARK",CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1996-08-15 00:00:00",28,"UNITED STATES",ALASKA,"2015-01-01 00:00:00","CONTOSO GENERAL SOFT CARRYING CASE E318 BLACK",CONTOSO,BLACK,406,"CAMERAS & CAMCORDERS ACCESSORIES",4,"CAMERAS AND CAMCORDERS",7.64,14.99,"2016-02-12 00:00:00",USD,1
408003,1,"2016-02-12 00:00:00","2016-02-12 00:00:00",1716565,61,1584,7,USD,0,MALE,"PHILIP PENA",BARRON,WI,WISCONSIN,"UNITED STATES","NORTH AMERICA","1943-09-02 00:00:00",81,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","SV DVD 38 DVD STORAGE BINDER E25 BLACK","SOUTHRIDGE VIDEO",BLACK,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",5.09,9.99,"2016-02-12 00:00:00",USD,1
408003,2,"2016-02-12 00:00:00","2016-02-12 00:00:00",1716565,61,95,1,USD,0,MALE,"PHILIP PENA",BARRON,WI,WISCONSIN,"UNITED STATES","NORTH AMERICA","1943-09-02 00:00:00",81,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","WWI STEREO BLUETOOTH HEADPHONES E1000 SILVER","WIDE WORLD IMPORTERS",SILVER,106,"BLUETOOTH HEADPHONES",1,AUDIO,34.36,67.4,"2016-02-12 00:00:00",USD,1
408003,3,"2016-02-12 00:00:00","2016-02-12 00:00:00",1716565,61,1063,10,USD,0,MALE,"PHILIP PENA",BARRON,WI,WISCONSIN,"UNITED STATES","NORTH AMERICA","1943-09-02 00:00:00",81,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","A. DATUM SLR CAMERA 35" M358 GOLD","A. DATUM",GOLD,402,"DIGITAL SLR CAMERAS",4,"CAMERAS AND CAMCORDERS",155.43,338,"2016-02-12 00:00:00",USD,1
408003,4,"2016-02-12 00:00:00","2016-02-12 00:00:00",1716565,61,1905,3,USD,0,MALE,"PHILIP PENA",BARRON,WI,WISCONSIN,"UNITED STATES","NORTH AMERICA","1943-09-02 00:00:00",81,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","FABRIKAM REFRIGERATOR 9.7CUFT M5600 BROWN",FABRIKAM,BROWN,802,REFRIGERATORS,8,"HOME APPLIANCES",226.71,493,"2016-02-12 00:00:00",USD,1
408004,1,"2016-02-12 00:00:00","2016-02-12 00:00:00",784296,29,1679,2,EUR,0,MALE,"ISACCO ENDRIZZI",ROMA,RM,ROMA,ITALY,EUROPE,"1943-02-24 00:00:00",81,ITALY,ENNA,"2008-01-01 00:00:00","MGS HAND GAMES FOR KIDS E300 SILVER","TAILSPIN TOYS",SILVER,701,"BOXED GAMES",7,"GAMES AND TOYS",2.8,5.5,"2016-02-12 00:00:00",EUR,0.8869
408005,1,"2016-02-12 00:00:00","2016-02-12 00:00:00",1788888,57,449,6,USD,0,MALE,"MICHAEL GROGAN",HARVESTER,MO,MISSOURI,"UNITED STATES","NORTH AMERICA","1951-09-13 00:00:00",72,"UNITED STATES","NEW MEXICO","2010-06-03 00:00:00","WWI DESKTOP PC3.0 M0300 BLACK","WIDE WORLD IMPORTERS",BLACK,303,DESKTOPS,3,COMPUTERS,160.49,349,"2016-02-12 00:00:00",USD,1
408005,2,"2016-02-12 00:00:00","2016-02-12 00:00:00",1788888,57,1843,1,USD,0,MALE,"MICHAEL GROGAN",HARVESTER,MO,MISSOURI,"UNITED STATES","NORTH AMERICA","1951-09-13 00:00:00",72,"UNITED STATES","NEW MEXICO","2010-06-03 00:00:00","LITWARE WASHER & DRYER 25.5IN M350 GREEN",LITWARE,GREEN,801,"WASHERS & DRYERS",8,"HOME APPLIANCES",914.67,1989,"2016-02-12 00:00:00",USD,1
408005,3,"2016-02-12 00:00:00","2016-02-12 00:00:00",1788888,57,1699,1,USD,0,MALE,"MICHAEL GROGAN",HARVESTER,MO,MISSOURI,"UNITED STATES","NORTH AMERICA","1951-09-13 00:00:00",72,"UNITED STATES","NEW MEXICO","2010-06-03 00:00:00","SV HAND GAMES MEN M30 RED","SOUTHRIDGE VIDEO",RED,701,"BOXED GAMES",7,"GAMES AND TOYS",3.16,6.88,"2016-02-12 00:00:00",USD,1
408005,4,"2016-02-12 00:00:00","2016-02-12 00:00:00",1788888,57,2057,1,USD,0,MALE,"MICHAEL GROGAN",HARVESTER,MO,MISSOURI,"UNITED STATES","NORTH AMERICA","1951-09-13 00:00:00",72,"UNITED STATES","NEW MEXICO","2010-06-03 00:00:00","CONTOSO MICROWAVE 1.6CUFT M0125 WHITE",CONTOSO,WHITE,803,MICROWAVES,8,"HOME APPLIANCES",82.77,179.99,"2016-02-12 00:00:00",USD,1
408005,5,"2016-02-12 00:00:00","2016-02-12 00:00:00",1788888,57,1648,1,USD,0,MALE,"MICHAEL GROGAN",HARVESTER,MO,MISSOURI,"UNITED STATES","NORTH AMERICA","1951-09-13 00:00:00",72,"UNITED STATES","NEW MEXICO","2010-06-03 00:00:00","CONTOSO DVD 7-INCH PLAYER PORTABLE E200 BLACK",CONTOSO,BLACK,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",56.08,109.99,"2016-02-12 00:00:00",USD,1
408006,1,"2016-02-12 00:00:00","2016-02-12 00:00:00",1551319,61,157,3,USD,0,MALE,"CHRISTOPHER WHITMIRE",MOORESTOWN,NJ,"NEW JERSEY","UNITED STATES","NORTH AMERICA","1961-05-02 00:00:00",63,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","ADVENTURE WORKS 37" 1080P LCD HDTV M150W SILVER","ADVENTURE WORKS",SILVER,201,TELEVISIONS,2,"TV AND VIDEO",505.85,1099.99,"2016-02-12 00:00:00",USD,1
408006,2,"2016-02-12 00:00:00","2016-02-12 00:00:00",1551319,61,2496,4,USD,0,MALE,"CHRISTOPHER WHITMIRE",MOORESTOWN,NJ,"NEW JERSEY","UNITED STATES","NORTH AMERICA","1961-05-02 00:00:00",63,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","HEADPHONE ADAPTER FOR CONTOSO PHONE E130 SILVER",CONTOSO,SILVER,505,"CELL PHONES ACCESSORIES",5,"CELL PHONES",5.09,9.99,"2016-02-12 00:00:00",USD,1
408006,3,"2016-02-12 00:00:00","2016-02-12 00:00:00",1551319,61,1826,1,USD,0,MALE,"CHRISTOPHER WHITMIRE",MOORESTOWN,NJ,"NEW JERSEY","UNITED STATES","NORTH AMERICA","1961-05-02 00:00:00",63,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","MGS AGE OF EMPIRES, 2009 E182","TAILSPIN TOYS",BLUE,702,"DOWNLOAD GAMES",7,"GAMES AND TOYS",16.31,32,"2016-02-12 00:00:00",USD,1
408006,4,"2016-02-12 00:00:00","2016-02-12 00:00:00",1551319,61,1929,3,USD,0,MALE,"CHRISTOPHER WHITMIRE",MOORESTOWN,NJ,"NEW JERSEY","UNITED STATES","NORTH AMERICA","1961-05-02 00:00:00",63,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","FABRIKAM REFRIGERATOR 9.7CUFT M5600 GREY",FABRIKAM,GREY,802,REFRIGERATORS,8,"HOME APPLIANCES",226.71,493,"2016-02-12 00:00:00",USD,1
408007,1,"2016-02-12 00:00:00","2016-02-12 00:00:00",656387,14,654,2,EUR,0,MALE,"LOTHAIR D'AUBIGNÉ",MENTON,PA,"PROVENCE-ALPES-CÔTE D'AZUR",FRANCE,EUROPE,"1966-01-23 00:00:00",58,FRANCE,FRANCHE-COMTÉ,"2009-12-15 00:00:00","PROSEWARE INK JET WIRELESS ALL-IN-ONE PRINTER M400 BLACK",PROSEWARE,BLACK,306,"PRINTERS, SCANNERS & FAX",3,COMPUTERS,59.32,129,"2016-02-12 00:00:00",EUR,0.8869
408008,1,"2016-02-12 00:00:00","2016-02-12 00:00:00",326510,10,1707,4,CAD,0,MALE,"CHRISTOPHER JEANLOUIS",BURLINGTON,ON,ONTARIO,CANADA,"NORTH AMERICA","1985-05-08 00:00:00",39,CANADA,NUNAVUT,"2015-04-04 00:00:00","MGS DAL OF HONOR AIRBORNE M150","TAILSPIN TOYS",SILVER,702,"DOWNLOAD GAMES",7,"GAMES AND TOYS",32.25,70.13,"2016-02-12 00:00:00",CAD,1.3923
408010,1,"2016-02-12 00:00:00","2016-02-12 00:00:00",1908175,47,115,2,USD,0,FEMALE,"PASTORA PAGAN","HAMILTON SQUARE",NJ,"NEW JERSEY","UNITED STATES","NORTH AMERICA","1980-03-26 00:00:00",44,"UNITED STATES",HAWAII,"2015-04-04 00:00:00","WWI WIRELESS TRANSMITTER AND BLUETOOTH HEADPHONES X250 SILVER","WIDE WORLD IMPORTERS",SILVER,106,"BLUETOOTH HEADPHONES",1,AUDIO,82.83,249.99,"2016-02-12 00:00:00",USD,1
409000,1,"2016-02-13 00:00:00","2016-02-13 00:00:00",1747015,64,125,2,USD,0,FEMALE,"KAREN ROBINSON","MISSOURI VALLEY",IA,IOWA,"UNITED STATES","NORTH AMERICA","1971-06-10 00:00:00",53,"UNITED STATES","WASHINGTON DC","2010-01-01 00:00:00","ADVENTURE WORKS 19" COLOR DIGITAL TV E35 SILVER","ADVENTURE WORKS",SILVER,201,TELEVISIONS,2,"TV AND VIDEO",73.11,143.4,"2016-02-13 00:00:00",USD,1
409000,2,"2016-02-13 00:00:00","2016-02-13 00:00:00",1747015,64,1789,7,USD,0,FEMALE,"KAREN ROBINSON","MISSOURI VALLEY",IA,IOWA,"UNITED STATES","NORTH AMERICA","1971-06-10 00:00:00",53,"UNITED STATES","WASHINGTON DC","2010-01-01 00:00:00","MGS RISE OF NATIONS: THRONES AND PATRIOTS2009 E145","TAILSPIN TOYS",YELLOW,702,"DOWNLOAD GAMES",7,"GAMES AND TOYS",21.92,43,"2016-02-13 00:00:00",USD,1
409000,3,"2016-02-13 00:00:00","2016-02-13 00:00:00",1747015,64,120,7,USD,0,FEMALE,"KAREN ROBINSON","MISSOURI VALLEY",IA,IOWA,"UNITED STATES","NORTH AMERICA","1971-06-10 00:00:00",53,"UNITED STATES","WASHINGTON DC","2010-01-01 00:00:00","ADVENTURE WORKS 13" COLOR TV E25 BLACK","ADVENTURE WORKS",BLACK,201,TELEVISIONS,2,"TV AND VIDEO",61.17,119.99,"2016-02-13 00:00:00",USD,1
409000,4,"2016-02-13 00:00:00","2016-02-13 00:00:00",1747015,64,1788,1,USD,0,FEMALE,"KAREN ROBINSON","MISSOURI VALLEY",IA,IOWA,"UNITED STATES","NORTH AMERICA","1971-06-10 00:00:00",53,"UNITED STATES","WASHINGTON DC","2010-01-01 00:00:00","MGS AGE OF MYTHOLOGY: GOLD EDITION 2009 E144","TAILSPIN TOYS",SILVER,702,"DOWNLOAD GAMES",7,"GAMES AND TOYS",21.92,43,"2016-02-13 00:00:00",USD,1
409001,1,"2016-02-13 00:00:00","2016-02-17 00:00:00",1856221,0,2094,2,USD,4,FEMALE,"STEPHANIE MOORE",FOLSOM,CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1947-05-05 00:00:00",77,ONLINE,ONLINE,"2010-01-01 00:00:00","CONTOSO WATER HEATER 1.5GPM E0800 BLUE",CONTOSO,BLUE,804,"WATER HEATERS",8,"HOME APPLIANCES",131.28,257.5,"2016-02-13 00:00:00",USD,1
409001,2,"2016-02-13 00:00:00","2016-02-17 00:00:00",1856221,0,161,7,USD,4,FEMALE,"STEPHANIE MOORE",FOLSOM,CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1947-05-05 00:00:00",77,ONLINE,ONLINE,"2010-01-01 00:00:00","ADVENTURE WORKS 52" LCD HDTV X790W SILVER","ADVENTURE WORKS",SILVER,201,TELEVISIONS,2,"TV AND VIDEO",527.53,1592.2,"2016-02-13 00:00:00",USD,1
409001,3,"2016-02-13 00:00:00","2016-02-17 00:00:00",1856221,0,1598,3,USD,4,FEMALE,"STEPHANIE MOORE",FOLSOM,CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1947-05-05 00:00:00",77,ONLINE,ONLINE,"2010-01-01 00:00:00","SV DVD EXTERNAL DVD BURNER M200 GREY","SOUTHRIDGE VIDEO",GREY,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",26.62,57.88,"2016-02-13 00:00:00",USD,1
409001,4,"2016-02-13 00:00:00","2016-02-17 00:00:00",1856221,0,2109,3,USD,4,FEMALE,"STEPHANIE MOORE",FOLSOM,CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1947-05-05 00:00:00",77,ONLINE,ONLINE,"2010-01-01 00:00:00","CONTOSO WATER HEATER 1.5GPM E0800 GREY",CONTOSO,GREY,804,"WATER HEATERS",8,"HOME APPLIANCES",131.28,257.5,"2016-02-13 00:00:00",USD,1
409002,1,"2016-02-13 00:00:00","2016-02-13 00:00:00",1959938,66,560,7,USD,0,MALE,"ANTHONY NANGLE",CHICKASHA,OK,OKLAHOMA,"UNITED STATES","NORTH AMERICA","1969-12-07 00:00:00",54,"UNITED STATES",WYOMING,"2014-01-01 00:00:00","PROSEWARE SCREEN 100IN M1609 WHITE",PROSEWARE,WHITE,305,"PROJECTORS & SCREENS",3,COMPUTERS,87.37,190,"2016-02-13 00:00:00",USD,1
409003,1,"2016-02-13 00:00:00","2016-02-13 00:00:00",919575,38,1315,1,GBP,0,MALE,"LIAM CRAWFORD",ALVECOTE,TAMWORTH,TAMWORTH,"UNITED KINGDOM",EUROPE,"1954-03-03 00:00:00",70,"UNITED KINGDOM",BELFAST,"2015-04-04 00:00:00","CONTOSO CONVERSION LENS M550 PINK",CONTOSO,PINK,406,"CAMERAS & CAMCORDERS ACCESSORIES",4,"CAMERAS AND CAMCORDERS",94.27,205,"2016-02-13 00:00:00",GBP,0.6894
409003,2,"2016-02-13 00:00:00","2016-02-13 00:00:00",919575,38,2508,7,GBP,0,MALE,"LIAM CRAWFORD",ALVECOTE,TAMWORTH,TAMWORTH,"UNITED KINGDOM",EUROPE,"1954-03-03 00:00:00",70,"UNITED KINGDOM",BELFAST,"2015-04-04 00:00:00","CONTOSO RUBBERIZED SNAP-ON COVER HARD CASE CELL PHONE PROTECTOR E160 SILVER",CONTOSO,SILVER,505,"CELL PHONES ACCESSORIES",5,"CELL PHONES",2.42,4.74,"2016-02-13 00:00:00",GBP,0.6894
409003,3,"2016-02-13 00:00:00","2016-02-13 00:00:00",919575,38,107,7,GBP,0,MALE,"LIAM CRAWFORD",ALVECOTE,TAMWORTH,TAMWORTH,"UNITED KINGDOM",EUROPE,"1954-03-03 00:00:00",70,"UNITED KINGDOM",BELFAST,"2015-04-04 00:00:00","WWI STEREO BLUETOOTH HEADPHONES NEW GENERATION M370 WHITE","WIDE WORLD IMPORTERS",WHITE,106,"BLUETOOTH HEADPHONES",1,AUDIO,61.16,132.99,"2016-02-13 00:00:00",GBP,0.6894
409004,1,"2016-02-13 00:00:00","2016-02-13 00:00:00",1303360,53,1634,1,USD,0,FEMALE,"BETTY JOHNSON",ORLANDO,FL,FLORIDA,"UNITED STATES","NORTH AMERICA","1980-07-21 00:00:00",44,"UNITED STATES",MONTANA,"2012-06-06 00:00:00","CONTOSO DVD 38 DVD STORAGE BINDER E25 SILVER",CONTOSO,SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",5.09,9.99,"2016-02-13 00:00:00",USD,1
409004,2,"2016-02-13 00:00:00","2016-02-13 00:00:00",1303360,53,2266,5,USD,0,FEMALE,"BETTY JOHNSON",ORLANDO,FL,FLORIDA,"UNITED STATES","NORTH AMERICA","1980-07-21 00:00:00",44,"UNITED STATES",MONTANA,"2012-06-06 00:00:00","WWI WALL LAMP E215 BLUE","WIDE WORLD IMPORTERS",BLUE,806,LAMPS,8,"HOME APPLIANCES",61.17,119.99,"2016-02-13 00:00:00",USD,1
409004,3,"2016-02-13 00:00:00","2016-02-13 00:00:00",1303360,53,1643,3,USD,0,FEMALE,"BETTY JOHNSON",ORLANDO,FL,FLORIDA,"UNITED STATES","NORTH AMERICA","1980-07-21 00:00:00",44,"UNITED STATES",MONTANA,"2012-06-06 00:00:00","CONTOSO DVD EXTERNAL DVD BURNER M200 GREY",CONTOSO,GREY,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",26.62,57.88,"2016-02-13 00:00:00",USD,1
409004,4,"2016-02-13 00:00:00","2016-02-13 00:00:00",1303360,53,1037,1,USD,0,FEMALE,"BETTY JOHNSON",ORLANDO,FL,FLORIDA,"UNITED STATES","NORTH AMERICA","1980-07-21 00:00:00",44,"UNITED STATES",MONTANA,"2012-06-06 00:00:00","A. DATUM ADVANCED DIGITAL CAMERA M300 AZURE","A. DATUM",AZURE,401,"DIGITAL CAMERAS",4,"CAMERAS AND CAMCORDERS",86.68,188.5,"2016-02-13 00:00:00",USD,1
409005,1,"2016-02-13 00:00:00","2016-02-13 00:00:00",1156077,42,1334,2,GBP,0,FEMALE,"SOFIA RHODES",MUTTERTON,EXETER,EXETER,"UNITED KINGDOM",EUROPE,"1959-10-24 00:00:00",64,"UNITED KINGDOM","NORTH DOWN","2009-12-15 00:00:00","CONTOSO EXPANDABLE 3-HANDSET CORDLESS PHONE SYSTEM M204 BLACK",CONTOSO,BLACK,501,"HOME & OFFICE PHONES",5,"CELL PHONES",16.55,35.99,"2016-02-13 00:00:00",GBP,0.6894
409005,2,"2016-02-13 00:00:00","2016-02-13 00:00:00",1156077,42,1995,2,GBP,0,FEMALE,"SOFIA RHODES",MUTTERTON,EXETER,EXETER,"UNITED KINGDOM",EUROPE,"1959-10-24 00:00:00",64,"UNITED KINGDOM","NORTH DOWN","2009-12-15 00:00:00","FABRIKAM MICROWAVE 1.5CUFT X1100 GREY",FABRIKAM,GREY,803,MICROWAVES,8,"HOME APPLIANCES",220.64,665.94,"2016-02-13 00:00:00",GBP,0.6894
409006,1,"2016-02-13 00:00:00","2016-02-13 00:00:00",1345382,56,2435,1,USD,0,MALE,"JOSE LAW",MANCHESTER,NH,"NEW HAMPSHIRE","UNITED STATES","NORTH AMERICA","1956-09-19 00:00:00",67,"UNITED STATES","NEW HAMPSHIRE","2015-01-01 00:00:00","LITWARE 14" HIGH VELOCITY FLOOR FAN E801 SILVER",LITWARE,SILVER,808,FANS,8,"HOME APPLIANCES",22.94,44.99,"2016-02-13 00:00:00",USD,1
409006,2,"2016-02-13 00:00:00","2016-02-13 00:00:00",1345382,56,1563,2,USD,0,MALE,"JOSE LAW",MANCHESTER,NH,"NEW HAMPSHIRE","UNITED STATES","NORTH AMERICA","1956-09-19 00:00:00",67,"UNITED STATES","NEW HAMPSHIRE","2015-01-01 00:00:00","THE PHONE COMPANY PDA PHONE UNLOCKED 3.5 INCHES M530 WHITE","THE PHONE COMPANY",WHITE,504,"SMART PHONES & PDAS",5,"CELL PHONES",123.24,268,"2016-02-13 00:00:00",USD,1
409006,3,"2016-02-13 00:00:00","2016-02-13 00:00:00",1345382,56,456,1,USD,0,MALE,"JOSE LAW",MANCHESTER,NH,"NEW HAMPSHIRE","UNITED STATES","NORTH AMERICA","1956-09-19 00:00:00",67,"UNITED STATES","NEW HAMPSHIRE","2015-01-01 00:00:00","WWI DESKTOP PC2.30 M2300 WHITE","WIDE WORLD IMPORTERS",WHITE,303,DESKTOPS,3,COMPUTERS,257.06,559,"2016-02-13 00:00:00",USD,1
409007,1,"2016-02-13 00:00:00","2016-02-13 00:00:00",65163,5,1743,2,AUD,0,FEMALE,"ABIGAIL CONSIDEN",BEAUFORT,VIC,VICTORIA,AUSTRALIA,AUSTRALIA,"1954-01-19 00:00:00",70,AUSTRALIA,VICTORIA,"2015-12-09 00:00:00","MGS COMBAT FLIGHT SIMULATOR 3 E119","TAILSPIN TOYS",BLUE,702,"DOWNLOAD GAMES",7,"GAMES AND TOYS",14.28,28,"2016-02-13 00:00:00",AUD,1.4103
409008,1,"2016-02-13 00:00:00","2016-02-13 00:00:00",581812,20,47,1,EUR,0,MALE,"DAVID DIETRICH",REIMERATH,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,"1996-04-23 00:00:00",28,GERMANY,BRANDENBURG,"2012-12-15 00:00:00","WWI 1GBPULSE SMART PEN E50 BLACK","WIDE WORLD IMPORTERS",BLACK,104,"RECORDING PEN",1,AUDIO,76.45,149.95,"2016-02-13 00:00:00",EUR,0.8869
409008,2,"2016-02-13 00:00:00","2016-02-13 00:00:00",581812,20,1323,2,EUR,0,MALE,"DAVID DIETRICH",REIMERATH,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,"1996-04-23 00:00:00",28,GERMANY,BRANDENBURG,"2012-12-15 00:00:00","CONTOSO 4 HANDSET CORDLESS PHONE SYSTEM M86 BLACK",CONTOSO,BLACK,501,"HOME & OFFICE PHONES",5,"CELL PHONES",16.55,35.99,"2016-02-13 00:00:00",EUR,0.8869
409008,3,"2016-02-13 00:00:00","2016-02-13 00:00:00",581812,20,111,7,EUR,0,MALE,"DAVID DIETRICH",REIMERATH,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,"1996-04-23 00:00:00",28,GERMANY,BRANDENBURG,"2012-12-15 00:00:00","WWI WIRELESS TRANSMITTER AND BLUETOOTH HEADPHONES X250 BLACK","WIDE WORLD IMPORTERS",BLACK,106,"BLUETOOTH HEADPHONES",1,AUDIO,82.83,249.99,"2016-02-13 00:00:00",EUR,0.8869
409009,1,"2016-02-13 00:00:00","2016-02-13 00:00:00",824810,32,2488,4,EUR,0,FEMALE,"FREDERIKE BEKEMA",BOXTEL,NB,NOORD-BRABANT,NETHERLANDS,EUROPE,"1968-07-08 00:00:00",56,NETHERLANDS,FLEVOLAND,"2010-01-01 00:00:00","CONTOSO RUBBERIZED SKIN BLACKBERRY E100 BLACK",CONTOSO,BLACK,505,"CELL PHONES ACCESSORIES",5,"CELL PHONES",7.64,14.99,"2016-02-13 00:00:00",EUR,0.8869
